CVEGEO,Municipio,Pobreza_pct,Pobreza_extrema_pct,Carencia_servicios_pct
20442,Santa María Yalina,89.8473895582,4.8032128514,2.4096385542
20443,Santa María Yavesía,71.6074766355,6.2242990654,27.3364485981
20444,Santa María Yolotepec,92.75782881,46.0772442589,85.8037578288
20445,Santa María Yosoyúa,89.771497294,20.9615153337,86.4702345159
20446,Santa María Yucuhiti,89.3648787154,38.6400751623,88.3156815852
20447,Santa María Zacatepec,85.7441484959,36.9145764489,81.301304496
20448,Santa María Zaniza,98.3949201147,67.6968455551,92.5030725113
20449,Santa María Zoquitlán,80.5581679389,23.3905343511,67.6335877863
20450,Santiago Amoltepec,98.7822859243,84.4478500551,99.4854832782
20451,Santiago Apoala,93.678197065,39.1184486373,85.9538784067
20452,Santiago Apóstol,91.2183934808,49.6074505239,65.3550640279
20453,Santiago Astata,53.8585535095,12.4817187083,98.5855350947
20454,Santiago Atitlán,93.2416570771,47.082278481,85.8457997699
20455,Santiago Ayuquililla,86.5189340813,37.9719495091,77.5596072931
20456,Santiago Cacaloxtepec,65.5826140567,16.8298397041,48.8902589396
20457,Santiago Camotlán,94.3060790274,46.7109422492,60.273556231
20458,Santiago Comaltepec,84.1256637168,8.7442477876,24.6017699115
20459,Santiago Chazumba,66.1486599665,14.9943467337,41.3735343384
20460,Santiago Choápam,95.5187061574,58.7614964926,89.0101325019
20461,Santiago del Río,82.4796116505,34.5805825243,56.8932038835
20462,Santiago Huajolotitlán,51.4656471125,12.5608308605,40.6299931522
20463,Santiago Huauclilla,89.1333333333,22.4098039216,62.9411764706
20464,Santiago Ihuitlán Plumas,92.9230769231,29.4276923077,35.6923076923
20465,Santiago Ixcuintepec,95.3821538462,28.4295384615,41.6615384615
20466,Santiago Ixtayutla,96.7697794599,72.550476745,93.5948759007
20467,Santiago Jamiltepec,66.2530426507,25.2102726278,75.0549759402
20468,Santiago Jocotepec,88.0698311597,51.5984486776,94.0752184581
20469,Santiago Juxtlahuaca,82.2645090103,42.6175674755,64.9207468161
20470,Santiago Lachiguiri,80.685327735,19.3762537905,69.2325635643
20471,Santiago Lalopa,92.6019900498,14.3606965174,24.3781094527
20472,Santiago Laollaga,50.6905910736,9.5256332931,46.441495778
20473,Santiago Laxopa,91.6163723917,11.5473515249,24.8796147673
20474,Santiago Llano Grande,57.3674265147,16.3113377325,54.5290941812
20475,Santiago Matatlán,88.8264172385,30.4779919799,52.8054929064
20476,Santiago Miltepec,69.8014705882,11.6470588235,48.0392156863
20477,Santiago Minas,81.1344984802,22.0410334347,79.3313069909
20478,Santiago Nacaltepec,90.288700196,29.8634879164,74.0039190072
20479,Santiago Nejapilla,93.8139534884,38.2906976744,76.7441860465
20480,Santiago Nundiche,93.2229007634,55.8877862595,99.465648855
20481,Santiago Nuyoó,89.3002695418,26.5606469003,94.4474393531
20482,Santiago Pinotepa Nacional,54.7668620896,17.8677664045,51.872047889
20483,Santiago Suchilquitongo,76.9601413151,30.7278813029,70.2431575349
20484,Santiago Tamazola,74.0113584734,21.4216265334,64.2208087233
20485,Santiago Tapextla,84.9665584416,42.4045454545,89.1558441558
20486,Villa Tejúpam de la Unión,59.8950930626,10.5774111675,49.703891709
20487,Santiago Tenango,86.7958333333,31.5734375,66.09375
20488,Santiago Tepetlapa,77.859375,17.46875,54.6875
20489,Santiago Tetepec,84.4838377599,32.6870496191,81.2229771464
20490,Santiago Texcalcingo,96.9591492235,44.9885212694,48.8521269413
20491,Santiago Textitlán,95.8839872747,46.4477200424,86.8716861082
20492,Santiago Tilantongo,95.1906005222,41.6650503543,88.6982469228
20493,Santiago Tillo,68.0114068441,14.3745247148,39.9239543726
20494,Santiago Tlazoyaltepec,98.5991519896,58.8282778865,97.4559686888
20495,Santiago Xanica,94.2900635664,52.2542656407,94.0113750418
20496,Santiago Xiacuí,63.5926535088,9.0597587719,34.100877193
20497,Santiago Yaitepec,98.0491038547,66.2678615271,95.2369260987
20498,Santiago Yaveo,79.3799511666,29.329489962,80.5615843733
20499,Santiago Yolomécatl,52.1932819383,7.4471365639,26.3215859031
20500,Santiago Yosondúa,87.2786210445,26.3694365835,81.2194494469
20501,Santiago Yucuyachi,68.3440968718,15.0756811302,55.0958627649
20502,Santiago Zacatepec,93.2198770492,59.6352459016,97.9918032787
20503,Santiago Zoochila,83.4052132701,12.3981042654,24.644549763
20504,Nuevo Zoquiápam,81.8455647735,19.4511805999,52.3292916401
20505,Santo Domingo Ingenio,57.2015411186,10.6743722599,18.8919888402
20506,Santo Domingo Albarradas,92.865914787,30.6290726817,65.2882205514
20507,Santo Domingo Armenta,87.3935483871,35.6316129032,69.5483870968
20508,Santo Domingo Chihuitán,31.5862290862,4.5038610039,33.7194337194
20509,Santo Domingo de Morelos,86.147182657,48.2100689779,90.0474782764
20510,Santo Domingo Ixcatlán,86.4951989026,25.8971193416,79.012345679
20511,Santo Domingo Nuxaá,97.0509731233,48.1238801359,92.1223354958
20512,Santo Domingo Ozolotepec,95.2708142726,40.1729185727,58.3714547118
20513,Santo Domingo Petapa,75.9499603759,21.3406543643,65.5836069286
20514,Santo Domingo Roayaga,95.307860262,60.9759825328,87.6637554585
20515,Santo Domingo Tehuantepec,48.8975127479,14.0454366087,49.1915132239
20516,Santo Domingo Teojomulco,86.3699455677,25.5622083981,67.1461897356
20517,Santo Domingo Tepuxtepec,90.978462616,43.5767816494,91.9803887235
20518,Santo Domingo Tlatayápam,77.6964285714,30.7142857143,87.5
20519,Santo Domingo Tomaltepec,69.3820627803,15.6023916293,30.9118086697
20520,Santo Domingo Tonalá,56.3711482659,10.5136106121,28.5062871356
20521,Santo Domingo Tonaltepec,97.7886178862,39.6829268293,35.7723577236
20522,Santo Domingo Xagacía,90.6909547739,37.7596314908,77.8056951424
20523,Santo Domingo Yanhuitlán,50.1376858436,11.0497737557,44.8610213316
20524,Santo Domingo Yodohino,97.6378205128,37.6826923077,61.5384615385
20525,Santo Domingo Zanatepec,58.7477114661,13.5269960252,63.8747490448
20526,Santos Reyes Nopala,71.8842073024,21.099452707,76.7116229012
20527,Santos Reyes Pápalo,98.2092555332,58.3154929577,70.6237424547
20528,Santos Reyes Tepejillo,87.9347345133,31.3772123894,67.5884955752
20529,Santos Reyes Yucuná,97.7988787666,41.3601962158,44.9194113525
20530,Santo Tomás Jalieza,70.9820031299,23.8643714137,81.1945748565
20531,Santo Tomás Mazaltepec,80.1318129107,22.8221878624,51.3722458446
20532,Santo Tomás Ocotepec,96.9496240602,55.6531328321,94.6115288221
20533,Santo Tomás Tamazulapan,63.5386056972,16.3092203898,43.9655172414
20534,San Vicente Coatlán,95.8692374601,52.1087271673,94.2592055668
20535,San Vicente Lachixío,97.0824611481,63.4712971773,97.7164605138
20536,San Vicente Nuñú,71.539503386,10.7358916479,60.2708803612
20537,Silacayoápam,76.6421323641,22.741026806,50.8253824019
20538,Sitio de Xitlapehua,77.0607344633,21.8629943503,77.5423728814
20539,Soledad Etla,50.707356248,7.6347574687,21.9241888853
20540,Villa de Tamazulápam del Progreso,59.4304584305,11.5246050246,20.5775705776
20541,Tanetze de Zaragoza,81.1287525017,16.6924616411,41.0940627085
20542,Taniche,78.8720271801,24.0294450736,78.5956964892
20543,Tataltepec de Valdés,94.7397721803,58.3017808439,87.7907909514
20544,Teococuilco de Marcos Pérez,87.4956183057,33.5725413827,88.8023369036
20545,Teotitlán de Flores Magón,51.3174802536,15.7477230526,26.6187164685
20546,Teotitlán del Valle,75.038821106,21.7594675963,38.4249722706
20547,Teotongo,60.556122449,8.6265306122,38.0612244898
20548,Tepelmeme Villa de Morelos,85.2257217848,26.7144356955,59.1601049869
20549,Tezoatlán de Segura y Luna,74.2829675166,29.2156725757,71.944397045
20550,San Jerónimo Tlacochahuaya,54.8622502629,11.4649491763,45.0928846828
20551,Tlacolula de Matamoros,40.6827451154,9.8949629349,19.1103992056
20552,Tlacotepec Plumas,87.6803069054,24.2225063939,48.0818414322
20553,Tlalixtac de Cabrera,44.3062106317,13.9911144304,35.7852839741
20554,Totontepec Villa de Morelos,91.3129876886,41.9339344547,72.359979192
20555,Trinidad Zaachila,66.6833827893,17.9047477745,64.8961424332
20556,La Trinidad Vista Hermosa,78.6633333333,12.2,18.6666666667
20557,Unión Hidalgo,45.154131295,12.2634144071,31.2034591978
20558,Valerio Trujano,68.2206744868,16.5542521994,69.1348973607
20559,San Juan Bautista Valle Nacional,77.4069670704,23.7391910738,66.6812030362
20560,Villa Díaz Ordaz,89.4540346496,41.710316841,63.9300764789
20561,Yaxe,88.223024055,29.0405498282,97.3883161512
20562,Magdalena Yodocono de Porfirio Díaz,78.0346715328,20.4118004866,56.7518248175
20563,Yogana,84.9698942229,30.9544344996,79.4955248169
20564,Yutanduchi de Guerrero,92.7497850387,49.8581255374,94.4969905417
20565,Villa de Zaachila,55.2082218985,18.0844217406,50.9401299897
20566,San Mateo Yucutindó,90.6070842899,34.3427353231,89.471958019
20567,Zapotitlán Lagunas,79.8946731235,33.9010290557,80.9322033898
20568,Zapotitlán Palmas,67.8693558098,15.3636363636,42.6249247441
20569,Santa Inés de Zaragoza,87.2926829268,17.8715925395,86.944045911
20570,Zimatlán de Álvarez,62.5888230682,18.5521741046,46.7860725011
21001,Acajete,85.7333472554,25.0443783128,37.6112329085
21002,Acateno,69.2470079787,13.9786125887,52.3382092199
21003,Acatlán,69.7886474589,17.1013696354,49.5872570195
21004,Acatzingo,85.3189103482,18.9746108539,25.5993211615
21005,Acteopan,89.4437810945,37.4689883914,83.5157545605
21006,Ahuacatlán,76.06248622,19.7887146026,65.8715244239
21007,Ahuatlán,83.4030186256,23.6335902376,45.3114964676
21008,Ahuazotepec,62.1120191717,9.3749159462,23.4972495405
21009,Ahuehuetitla,65.4670098269,12.3603182031,38.6991109031
21010,Ajalpan,81.0706395322,27.7885689181,60.3987346888
21011,Albino Zertuche,76.036836403,18.0476706392,40.1408450704
21012,Aljojuca,81.7582837074,13.2319438082,17.0407695831
21013,Altepexi,83.846198791,25.1040727891,40.5655534828
21014,Amixtlán,81.8652064027,23.5454928391,48.6731255265
21015,Amozoc,62.1042802708,12.188671835,19.8383218959
21016,Aquixtla,72.4573218481,13.068464034,27.6093522765
21017,Atempan,84.386677154,26.5505024324,41.0942570693
21018,Atexcal,70.6288795371,21.9981588638,56.9700157812
21019,Atlixco,61.3094790199,10.7128608404,22.2572628685
21020,Atoyatempan,89.2180886026,18.6684632575,22.4661495991
21021,Atzala,51.9797434166,9.8771100608,42.7413909521
21022,Atzitzihuacán,85.8782691057,24.6627688597,58.8038325931
21023,Atzitzintla,91.1780375407,26.6252669439,36.0346184107
21024,Axutla,56.3082706767,11.2309344791,40.2792696026
21025,Ayotoxco de Guerrero,76.0307012158,20.8223013631,64.8778091612
21026,Calpan,82.4215624141,19.1614630731,32.0167844387
21027,Caltepec,79.4668460974,19.4056765354,48.0303401028
21028,Camocuautla,90.4859129162,35.4551774607,75.009147457
21029,Caxhuacan,83.9353813559,38.0542902542,63.3209745763
21030,Coatepec,70.9078947368,21.5763157895,55.6578947368
21031,Coatzingo,79.3774761555,22.7021276596,62.1423330888
21032,Cohetzala,73.3053097345,17.1120943953,80.9734513274
21033,Cohuecan,80.7941847206,22.9884074496,62.8088179399
21034,Coronango,68.7636360278,15.6391859636,29.2445002521
21035,Coxcatlán,78.0957273166,23.82994321,51.4389464074
21036,Coyomeapan,95.33767128,48.6922123528,83.4538318529
21037,Coyotepec,54.588209607,9.6947598253,36.9868995633
21038,Cuapiaxtla de Madero,83.6925720646,16.9484803003,33.4116573255
21039,Cuautempan,82.0639105458,23.7444604021,59.2736971687
21040,Cuautinchán,78.0007496602,18.0884423477,33.1211511674
21041,Cuautlancingo,35.8936320569,4.4448770503,2.6406335161
21042,Cuayuca de Andrade,77.4462054252,21.9637305699,80.9509295946
21043,Cuetzalan del Progreso,82.4365039645,28.9367075775,87.9011943245
21044,Cuyoaco,71.9365777412,11.7443792314,20.150576258
21045,Chalchicomula de Sesma,73.1899859604,11.62923954,18.4233388369
21046,Chapulco,80.1994043926,15.8091574637,21.6155850602
21047,Chiautla,68.0757638375,14.9973094039,45.7171659452
21048,Chiautzingo,77.2803883818,16.5068153727,28.1603296751
21049,Chiconcuautla,92.6063066981,45.3563143016,88.8692305996
21050,Chichiquila,88.7608296579,36.1092791569,67.3729300174
21051,Chietla,67.3696442286,13.2917752639,35.2517546524
21052,Chigmecatitlán,85.7460711332,21.1794871795,50.7857733664
21053,Chignahuapan,70.4106947347,12.4837295057,16.8790400112
21054,Chignautla,76.7818598472,18.1237428781,32.3034489721
21055,Chila,76.1220153784,25.0265074868,66.4912990692
21056,Chila de la Sal,63.4064212999,8.8457321848,38.5277995301
21057,Honey,80.188976378,16.2826771654,39.7795275591
21058,Chilchotla,92.2143814909,35.7464554328,56.7290207888
21059,Chinantla,64.8187725632,16.5314079422,44.3321299639
21060,Domingo Arenas,86.3046945338,28.0156913183,43.459807074
21061,Eloxochitlán,95.8139436321,60.8775870594,94.8011584375
21062,Epatlán,57.8422041327,11.1757461908,43.3312460864
21063,Esperanza,77.7138747541,11.8740597409,19.8484144975
21064,Francisco Z. Mena,75.1888110292,21.8285608997,83.4206048029
21065,General Felipe Ángeles,85.9782665592,16.0649555569,23.2293407144
21066,Guadalupe,68.1427667984,17.1690118577,51.5098814229
21067,Guadalupe Victoria,77.727386988,10.8781003437,9.9571405183
21068,Hermenegildo Galeana,82.1795503988,28.5751994199,59.7244379985
21069,Huaquechula,74.3589630212,18.0811147982,46.9908030881
21070,Huatlatlauca,81.1732507533,22.5497154335,56.3776364245
21071,Huauchinango,68.4475298632,17.8175233787,33.946635115
21072,Huehuetla,83.2137198416,36.1351578442,71.9181370784
21073,Huehuetlán el Chico,85.1885895404,23.0645536186,48.177496038
21074,Huejotzingo,64.3366221858,12.5909269544,26.3422712976
21075,Hueyapan,87.6337337645,27.0955500323,62.7960819938
21076,Hueytamalco,77.4305075494,18.9055653862,67.0883717532
21077,Hueytlalpan,90.361861097,37.7673628799,88.1643742571
21078,Huitzilan de Serdán,91.5031921455,43.2876726944,77.590184251
21079,Huitziltepec,71.0928895085,13.8311258278,30.4984315092
21080,Atlequizayan,86.9758128469,32.1367961935,85.2894528152
21081,Ixcamilpa de Guerrero,78.0456644433,26.4889687019,77.6295536172
21082,Ixcaquixtla,60.6605813953,8.4908139535,15.8255813953
21083,Ixtacamaxtitlán,74.7433637896,15.6793273739,41.8076764076
21084,Ixtepec,91.2718120805,42.3418441786,83.1339363875
21085,Izúcar de Matamoros,66.2080356323,12.6934255477,25.917088585
21086,Jalpan,71.556853393,20.0636733666,81.0953730299
21087,Jolalpan,86.2625375964,28.4657648303,74.3059316564
21088,Jonotla,78.6675057208,24.5073226545,55.2402745995
21089,Jopala,81.7475642006,20.0639659926,59.366155265
21090,Juan C. Bonilla,61.804469306,10.445574877,23.7695196502
21091,Juan Galindo,59.6948941469,10.096097966,18.5761726858
21092,Juan N. Méndez,78.8414282972,22.2802841236,58.6100979075
21093,Lafragua,87.0070836675,15.2297514034,8.0727078321
21094,Libres,68.9830759143,9.5091537286,10.3159132036
21095,La Magdalena Tlatlauquitepec,87.3615257048,28.1558872305,34.6600331675
21096,Mazapiltepec de Juárez,67.5247332687,12.7006142903,21.8881344973
21097,Mixtla,56.8683611533,7.7226858877,14.871016692
21098,Molcaxac,70.5544675643,15.6207160343,39.1064871481
21099,Cañada Morelos,81.849046877,17.4809129063,31.2921173716
21100,Naupan,88.2798491379,31.9334051724,65.6788793103
21101,Nauzontla,74.4383226201,15.6078971534,59.8408325681
21102,Nealtican,83.3894037666,12.1662787686,15.7216143916
21103,Nicolás Bravo,77.3193458809,17.71042888,43.103980253
21104,Nopalucan,72.156904538,16.6155228418,23.3269708787
21105,Ocotepec,66.7367688022,11.7035415838,18.4838838042
21106,Ocoyucan,66.4502695252,16.4499268128,33.4627446564
21107,Olintla,89.9937112263,46.7476842016,89.7425002125
21108,Oriental,68.6131062264,8.7564965497,9.6375567084
21109,Pahuatlán,83.2212161005,29.1159010273,63.1740346496
21110,Palmar de Bravo,84.4161855741,20.8795689638,30.6620855376
21111,Pantepec,77.8167246978,20.0829740932,71.9283469243
21112,Petlalcingo,84.2687327061,25.0386275595,63.1543995573
21113,Piaxtla,68.8337370623,17.9167584233,48.161197974
21114,Puebla,41.4239910487,5.4187532202,7.0086294275
21115,Quecholac,89.9936654167,20.7295295858,19.9659419937
21116,Quimixtlán,85.8395772421,31.7169660184,64.0561262638
21117,Rafael Lara Grajales,63.4103548652,7.6585780545,5.8618248892
21118,Los Reyes de Juárez,87.4960304161,18.7569441698,19.983450352
21119,San Andrés Cholula,49.7061217958,7.7024753491,14.2117915365
21120,San Antonio Cañada,85.8114558473,32.7957722468,60.2113876577
21121,San Diego la Mesa Tochimiltzingo,79.8003207698,20.3632718524,59.1820368885
21122,San Felipe Teotlalcingo,76.305725556,10.4151944777,14.1213524532
21123,San Felipe Tepatlán,83.8379828326,26.4259656652,62.6341201717
21124,San Gabriel Chilac,84.6896076319,23.5911547597,33.7231218137
21125,San Gregorio Atzompa,53.2816603134,5.2682126218,6.2155866158
21126,San Jerónimo Tecuanipan,78.0313267813,16.8723894349,30.6664619165
21127,San Jerónimo Xayacatlán,59.3889366581,11.6445973058,63.456577816
21128,San José Chiapa,70.0530663304,9.0803126979,25.6708628693
21129,San José Miahuatlán,85.3723637137,27.2948825876,63.4817531846
21130,San Juan Atenco,67.034202411,9.6391925988,13.5127558172
21131,San Juan Atzompa,83.3668393782,12.7502590674,21.7616580311
21132,San Martín Texmelucan,65.2884217303,11.61228648,10.5278363697
21133,San Martín Totoltepec,63.3148425787,7.1544227886,35.5322338831
21134,San Matías Tlalancaleca,76.8353642942,14.674075369,18.4682510307
21135,San Miguel Ixitlán,78.998065764,18.6015473888,57.6402321083
21136,San Miguel Xoxtla,48.1221453114,3.882359645,3.9198965334
21137,San Nicolás Buenos Aires,85.6996940784,21.3486953186,27.0430547514
21138,San Nicolás de los Ranchos,83.5231518064,19.5235378351,37.3143382525
21139,San Pablo Anicano,70.3462887989,18.1476383266,54.2510121457
21140,San Pedro Cholula,49.4274305771,8.5882022425,9.8330284865
21141,San Pedro Yeloixtlahuaca,63.4005805515,13.9294629898,49.259796807
21142,San Salvador el Seco,83.5249030574,20.5083019022,18.6440286526
21143,San Salvador el Verde,69.2227929919,8.5861323539,13.4549477801
21144,San Salvador Huixcolotla,83.083660264,22.116027806,36.6834999634
21145,San Sebastián Tlacotepec,92.8290869666,50.9013397352,87.6558506931
21146,Santa Catarina Tlaltempan,76.9779917469,21.1306740028,43.1911966988
21147,Santa Inés Ahuatempan,80.0457695407,20.4950846092,51.3134568896
21148,Santa Isabel Cholula,81.5744180946,23.8321116,58.3382654993
21149,Santiago Miahuatlán,73.0153909351,14.2432542528,23.9185268458
21150,Huehuetlán el Grande,79.8174377819,20.5306497411,62.1012193085
21151,Santo Tomás Hueyotlipan,84.5045175683,17.1504740658,16.2967094255
21152,Soltepec,76.622086344,11.2636120271,31.3538892098
21153,Tecali de Herrera,74.1441524445,12.9737247775,25.09397512
21154,Tecamachalco,69.3439671893,11.6627583979,21.8973858041
21155,Tecomatlán,65.3588915335,17.2767766066,41.5334920095
21156,Tehuacán,57.1530792117,8.30683153,10.742190508
21157,Tehuitzingo,75.0368873391,19.0862266399,64.09906148
21158,Tenampulco,66.1036355408,16.4045859104,72.1828330065
21159,Teopantlán,92.9517910046,43.1901427417,79.666038244
21160,Teotlalco,67.1698645598,15.1721218962,47.3758465011
21161,Tepanco de López,71.0213958476,14.6487953142,35.0474878648
21162,Tepango de Rodríguez,95.5110402355,50.7347890088,72.4484789009
21163,Tepatlaxco de Hidalgo,83.4383384787,18.2868490986,18.589067223
21164,Tepeaca,74.0298033443,14.1203907423,20.8139670843
21165,Tepemaxalco,85.6113945578,30.0586734694,92.2619047619
21166,Tepeojuma,78.0653370014,18.1024759285,29.3787253553
21167,Tepetzintla,88.7132921932,34.1326280733,69.4583210892
21168,Tepexco,89.6155858461,38.1824315021,71.0037174721
21169,Tepexi de Rodríguez,68.7188967078,16.783178233,53.9762151613
21170,Tepeyahualco,76.942110881,13.9869608428,17.8179694616
21171,Tepeyahualco de Cuauhtémoc,73.9657734147,6.6518970549,8.702573627
21172,Tetela de Ocampo,76.8821798076,22.0750822066,51.8679950644
21173,Teteles de Avila Castillo,55.7433962264,7.2206726825,9.8277276456
21174,Teziutlán,51.1315437584,7.1461470467,13.4191293512
21175,Tianguismanalco,77.8688929978,26.6878259639,54.1541735489
21176,Tilapa,61.4456441198,9.7211813274,26.6645495925
21177,Tlacotepec de Benito Juárez,80.6438478116,17.706082832,32.9230066281
21178,Tlacuilotepec,83.8722736984,31.9381754625,86.9261696341
21179,Tlachichuca,82.0067265394,15.9109138508,24.5023411131
21180,Tlahuapan,78.0380298759,10.6388849175,11.1075249419
21181,Tlaltenango,72.0539419087,12.6677731674,13.6652835408
21182,Tlanepantla,91.8431187465,20.2835567302,20.5965640929
21183,Tlaola,91.6387579853,37.858578888,81.8973128577
21184,Tlapacoya,87.0461828464,31.3501413761,85.1398052152
21185,Tlapanalá,74.7578624027,17.5373121187,40.6904624426
21186,Tlatlauquitepec,67.3447880827,11.9017734141,34.7129413694
21187,Tlaxco,76.9126113067,20.3648788569,63.3464485401
21188,Tochimilco,86.9366590361,30.3509370337,69.8299843383
21189,Tochtepec,76.6133962988,12.4574829001,23.9575610344
21190,Totoltepec de Guerrero,70.7338435374,20.5408163265,59.3537414966
21191,Tulcingo,75.7672588023,17.0551005212,43.6655674928
21192,Tuzamapan de Galeana,76.6252563226,18.4109706083,66.0628844839
21193,Tzicatlacoyan,75.7318330989,11.3850601657,30.0203156743
21194,Venustiano Carranza,72.5808695879,17.6858642181,63.8977713943
21195,Vicente Guerrero,93.5066228958,42.9933198458,75.2452570905
21196,Xayacatlán de Bravo,63.9815059445,11.0964332893,43.3289299868
21197,Xicotepec,70.0810812704,17.2261570841,38.407136256
21198,Xicotlán,82.675990676,18.0699300699,93.7062937063
21199,Xiutetelco,75.058126827,14.0955539197,19.2963057147
21200,Xochiapulco,74.4207683073,19.9285714286,36.824729892
21201,Xochiltepec,70.9452587496,15.5183966497,40.5025426264
21202,Xochitlán de Vicente Suárez,87.748361469,31.78885356,75.416666432
21203,Xochitlán Todos Santos,87.5439041579,21.6931642001,33.4601832276
21204,Yaonáhuac,64.0425504728,12.0075389727,24.009711219
21205,Yehualtepec,83.2720269349,16.4876232662,39.8535647806
21206,Zacapala,69.6101050749,16.5577911916,54.0800357702
21207,Zacapoaxtla,74.0783300764,19.5009347425,49.022457562
21208,Zacatlán,73.5407045174,17.3268076509,35.1655758288
21209,Zapotitlán,73.861199858,17.5712933381,35.1674358064
21210,Zapotitlán de Méndez,79.373961719,23.3221379559,57.8187071145
21211,Zaragoza,61.1658708265,8.9962060052,13.3350408331
21212,Zautla,85.5422028885,30.8219943245,66.9711840442
21213,Zihuateutla,78.699101985,23.1662881434,72.5242076098
21214,Zinacatepec,82.538515753,21.6116597798,37.0079453472
21215,Zongozotla,90.3281982585,18.6988167002,36.4813574459
21216,Zoquiapan,78.6399501661,23.6972591362,71.9684385382
21217,Zoquitlán,95.2453094511,47.8440986641,76.844949217
22001,Amealco de Bonfil,56.1784380883,12.8149955136,38.2381468866
22002,Pinal de Amoles,72.1885352309,13.6258170316,49.5393791993
22003,Arroyo Seco,49.6066137894,5.7892495377,39.6211586983
22004,Cadereyta de Montes,52.2073989652,8.9360131557,35.628070393
22005,Colón,43.813729871,5.5254718791,19.8202158599
22006,Corregidora,18.4309103071,1.3027578323,2.7867018622
22007,Ezequiel Montes,52.9990923852,7.3875262539,17.2885765424
22008,Huimilpan,49.2337477958,6.5459530208,23.4062552486
22009,Jalpan de Serra,48.2704272425,7.8343019904,38.0953257371
22010,Landa de Matamoros,59.414646632,11.0461613456,65.4335808173
22011,El Marqués,34.031155928,2.7003540744,7.3788946487
22012,Pedro Escobedo,41.6498078998,4.6456440117,11.7635513818
22013,Peñamiller,56.473650534,8.7011079477,49.2600275427
22014,Querétaro,24.6573942123,2.2342107941,2.7071857687
22015,San Joaquín,43.1091043126,6.9873448827,31.8098046443
22016,San Juan del Río,33.3371007426,2.4840453321,5.5462624925
22017,Tequisquiapan,48.2001003883,5.0126600551,7.6480400674
22018,Tolimán,61.6339564648,12.3126046734,40.8941435597
23001,Cozumel,39.5893036075,5.0619080073,5.0325029393
23002,Felipe Carrillo Puerto,81.0752775219,31.6550270726,77.655862989
23003,Isla Mujeres,50.298710202,7.9662017793,10.3211220397
23004,Othón P. Blanco,43.7812874723,9.686639246,28.1662661822
23005,Benito Juárez,37.924679779,6.2341577545,9.2604827845
23006,José María Morelos,80.7726933602,25.0914010783,80.8717277648
23007,Lázaro Cárdenas,65.6727021996,20.0364205671,74.2972129402
23008,Solidaridad,37.3416418865,4.2833558619,7.8559784055
23009,Tulum,61.8068279061,18.7992911209,38.0651134468
23010,Bacalar,73.4589589709,24.1189292324,68.6552786501
23011,Puerto Morelos,42.6781745072,8.7398888236,19.6533543592
24001,Ahualulco,69.075391673,9.6482478749,30.3625693125
24002,Alaquines,70.8226020138,15.5589560148,70.3497615262
24003,Aquismón,91.2953379976,48.989147717,90.1830260651
24004,Armadillo de los Infante,51.2194558522,6.5952258727,29.0554414784
24005,Cárdenas,54.3828790942,7.9457062062,17.8642940668
24006,Catorce,67.8245240881,9.7046687227,30.5115388706
24007,Cedral,51.6671926595,5.2773763323,12.7297115535
24008,Cerritos,52.7741233371,6.7512216232,23.4271431807
24009,Cerro de San Pedro,18.2895705521,1.36400818,9.5296523517
24010,Ciudad del Maíz,75.6155487923,14.7851152764,51.9065233184
24011,Ciudad Fernández,60.0905247093,8.3472434469,14.8457916166
24012,Tancanhuitz,78.1048174731,31.3888229777,77.792790202
24013,Ciudad Valles,43.2512486647,7.0619620643,22.5829972322
24014,Coxcatlán,81.5698206824,22.7596245928,77.4307823383
24015,Charcas,47.0409353952,7.8280982197,25.9800468477
24016,Ebano,59.4670859468,12.8565606749,37.1742682091
24017,Guadalcázar,72.8847625129,21.7787970693,83.6979701187
24018,Huehuetlán,72.3427837171,22.6573904804,77.4633049132
24019,Lagunillas,65.4549187978,9.625536681,53.5374276647
24020,Matehuala,37.225631778,3.3622270931,9.8581963692
24021,Mexquitic de Carmona,54.5721538448,7.9798793415,30.5051579468
24022,Moctezuma,64.0575125444,7.570768472,25.4280756441
24023,Rayón,66.3253798247,14.5360652541,43.6504531247
24024,Rioverde,56.250196545,11.4520109613,30.1317835477
24025,Salinas,64.3579126574,6.519036258,8.794853003
24026,San Antonio,90.9298437329,37.2051141952,90.7441809638
24027,San Ciro de Acosta,63.1010699402,7.8310269861,19.0421893514
24028,San Luis Potosí,20.3209947053,1.6024561634,2.2771666274
24029,San Martín Chalchicuautla,84.0804421616,30.3053140512,85.821959483
24030,San Nicolás Tolentino,51.3062527521,6.7595772787,24.416556583
24031,Santa Catarina,86.1449845227,37.836191751,83.5857107002
24032,Santa María del Río,53.4676078154,8.1465043087,29.7697326425
24033,Santo Domingo,63.8021690304,10.8378736971,23.427763384
24034,San Vicente Tancuayalab,77.2589415117,24.3959663509,69.2009923242
24035,Soledad de Graciano Sánchez,22.609229947,1.7345278633,2.1641735164
24036,Tamasopo,63.6328290997,20.909543042,56.2559711436
24037,Tamazunchale,78.1906235062,26.012529724,74.2528577852
24038,Tampacán,77.0701187923,27.9273209844,84.3566649849
24039,Tampamolón Corona,80.4013556469,36.9407169087,78.2759864307
24040,Tamuín,61.7441956487,20.9963794702,59.9790054783
24041,Tanlajás,85.8276012245,42.4292860277,86.793406215
24042,Tanquián de Escobedo,75.1916616438,25.8229001295,57.7496823205
